lang,cid,sid,topic,metric_description,metric_code,page,file_stem,label,answer_value,answer_unit,complete,sasb_category,sasb_unit_of_measure,sasb_key_terms,sasb_what_counts
korean,kia,"(1) Weight of end-of-life material recovered, (2) percentage recycled",Materials Efficiency & Recycling,"(1) Weight of end-of-life material recovered, (2) percentage recycled",TR-AU-440b.2,132,kia_132,no,n/a| 95,n/a| %,False,Quantitative,Metric tons (t)|Percentage (%),end-of-life vehicles|ELV|material recovery|vehicle recycling|shredder residue|reuse|recycled materials|circular economy,Two values: (1) total weight of material recovered from end-of-life vehicles in metric tons; (2) percentage of recovered material that is recycled (vs. landfilled or incinerated). EU ELV Directive requires 85% reuse/recycle and 95% reuse/recovery.
korean,kia,Average recyclability of vehicles sold,Materials Efficiency & Recycling,Average recyclability of vehicles sold,TR-AU-440b.3,132,kia_132,no,91,%,False,Quantitative,Percentage (%),vehicle recyclability|recyclable content|ELV directive|design for recyclability|material composition|end-of-life recyclability,"Sales-weighted average recyclability of vehicles (percentage of vehicle weight that is recyclable or reusable at end of life), calculated per standards such as ISO 22628 or EU ELV Directive methodology."
thai,cpall,CG-MR-130a.1,Energy Management in Retail & Distribution,Total energy consumed,CG-MR-130a.1,287,cpall_287,yes,"15,650,591.42",Gigajoules (GJ),True,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,cpall,Labour Practices_Average hourly wage,Labour Practices,Average hourly wage,CG-MR-310a.1,29,cpall_029,yes but not complete,"194,185.67",Presentation currency,False,Quantitative,Presentation currency|Percentage (%),hourly wage|minimum wage|in-store employees|retail workers|compensation|living wage|wage by region,Two values disaggregated by region: (1) average hourly wage of in-store (non-managerial) employees in presentation currency; (2) percentage of in-store employees earning at or near minimum wage. Includes part-time and full-time hourly workers. EXCLUDES managers and corporate staff.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for non-executive management,CG-MR-330a.1,293,cpall_293,yes but not complete,"1,746 4,221",Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of diversity group representation for executive management,CG-MR-330a.1,293,cpall_293,yes but not complete,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of diversity group representation for non-executive management,CG-MR-330a.1,293,cpall_293,yes but not complete,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-130a.1,Energy Management in Retail & Distribution,Total energy consumed,CG-MR-130a.1,288,cpall_288,no,"15,650,591.42",Gigajoules (GJ),True,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,cpall,CG-MR-130a.1,Energy Management in Retail & Distribution,percentage grid electricity,CG-MR-130a.1,59,cpall_059,no,86.51,Percentage (%),True,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,cpall,CG-MR-130a.1,Energy Management in Retail & Distribution,percentage renewable,CG-MR-130a.1,59,cpall_059,no,6.58,Percentage (%),True,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,cpall,Labour Practices_Average hourly wage,Labour Practices,Average hourly wage,CG-MR-310a.1,30,cpall_030,no,"194,185.67",Presentation currency,False,Quantitative,Presentation currency|Percentage (%),hourly wage|minimum wage|in-store employees|retail workers|compensation|living wage|wage by region,Two values disaggregated by region: (1) average hourly wage of in-store (non-managerial) employees in presentation currency; (2) percentage of in-store employees earning at or near minimum wage. Includes part-time and full-time hourly workers. EXCLUDES managers and corporate staff.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for executive management,CG-MR-330a.1,192,cpall_192,no,60.33,Percentage (%),True,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for non-executive management,CG-MR-330a.1,295,cpall_295,no,"1,746 4,221",Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for all other employees,CG-MR-330a.1,192,cpall_192,no,63.69,Percentage (%),True,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of diversity group representation for executive management,CG-MR-330a.1,295,cpall_295,no,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of diversity group representation for non-executive management,CG-MR-330a.1,295,cpall_295,no,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of diversity group representation for all other employees,CG-MR-330a.1,295,cpall_295,no,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,cpall,CG-MR-410a.3,"Product Sourcing, Packaging & Marketing",Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,73,cpall_073,no,บริษัทให้การสนับสนุนและพัฒนาด้านบรรจุภัณฑ์ นวัตกรรม และวัสดุทางเลือก (alternative packaging solutions) ตั้งแต่กระบวนการออกแบบ การผลิต และการจัดการห่วงโซ่อุปทานให้มีประสิทธิภาพสามารถดำเนินกิจกรรมทางธุรกิจสอดรับกับหลักการขยายความรับผิดชอบของผู้ผลิต (Extended producer Responsibitliy: EPR) โดยการประกาศนโยบายและกำหนดเป้าหมายร้อยละ 100 ของบรรจุภัณฑืที่อยู่ในการควบคุมของบริษัทต้องสามารถนำกลับมาใช้ซ้ำหรือนำมาใช้ใหม่ หรือสามารถสลายตัวได้ทางชีวภาพ การติดตั้งระบบการนำกลับ (Take-Back System) สำหรับบรรจุภัณฑ์ที่ใช้แล้ว เพื่อนำเข้าสู่กระวนการนำกลับมาใช้ใหม่ (Recycling) หรือการนำกลับมาใช้ซ้ำ (Resue) การสร้างความร่วมมือกับคู่ค้าเพื่อพัมนาระบบรีไซเคิลขยะบรรจุภัณฑ์ให้มีประสิทธภาพมากขึ้น รวมถึงการจัดตั้งคณะทำงานเพื่อการจัดการบรรจุภัณฑ์ที่ยั่งยืนและติดตามการเปลี่ยนแปลงของหลักการดังกล่าวที่อาจประกาศใช้เป็นข้อกฎหายในอนาคตซึ่งอาจส่งผลกระทบต่อการเพิ่มขึ้นของต้นทุนการดำเนินงานจากค่าธรรมเนียมการจัดการขยะให้กับองค์กรกลาง และเพื่อลดผลกระทบต่อบริษัทในด้านชื่อเสียง บริษัทจึงมุ่งมั่นดำเนินงานอย่างรับผิดชอบตลอดห่วงโซ่อุปทาน ที่อาจส่งผลกระทบต่อสิ่งแวดล้อม เช่น ปัญหาบรรจุภัณฑ์ทางเลือกที่รีไซเคิลได้แต่มีน้ำหนักมากส่งผลต่อการปล่อยก๊าซเรือนกระจกในกระบวนการขนส่งเพิ่มขึ้น ปัญหาบรรจุภัณฑ์ทางเลือกที่มีน้ำหนักเบา ลดการใช้ทรัพยากรและต้นทุน แต่มีความยุ่งยากในกระบวนการรีไซเคิล หรือปัญหาบรรจุภัณฑ์ที่เป็นมิตรต่อสิ่งแวดล้อมแต่ขาดประสิทธิภาพในการใช้งานจริง เป็นต้น,N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
thai,cpall,CG-MR-000.A,Activity,Number of retail locations,CG-MR-000.A,9,cpall_009,no,"165 15,245 2,483",Number,True,Quantitative,Number,retail locations|stores|distribution centres|warehouses|outlets,N/A
thai,crc,CG-MR-230a.1,Data Security,Description of approach to identifying and addressing data security risks,CG-MR-230a.1,57,crc_057,yes,บริษัทฯ ได้ปรับใช้แนวทางการบริหารจัดการความเสี่ยง เพื่อปกป้องและจัดการสภาพแวดล้อมของข้อมูลให้ทันกับสถานการณ์ โดยการบริหารสมดุลระหว่างการควบคุมและการใช้งานระบบ บริษัทฯ ได้จัดลำดับความสำคัญของข้อมูลที่มีความละเอียดอ่อนตามระดับความเสี่ยงให้สามารถนำไปกำหนดระดับการป้องกันและมาตรการได้อย่างเหมาะสม มาตรการความมั่นคงทางไซเบอร์อื่น ๆ ที่ถูกนำมาใช้ยังรวมถึงการจัดการช่องโหว่ของเซิร์ฟเวอร์ การตรวจจับและตอบสนองต่อภัยคุกคามและการป้องกันไวรัสบนอุปกรณ์ของผู้ใช้ปลายทาง และการเข้ารหัสข้อมูล นอกจากนี้ มาตรการรักษาความมั่นคงปลอดภัยไซเบอร์ยังควรถูกรวมเข้าเป็นส่วนหนึ่งของการจัดการทรัพยากรทางเทคโนโลยีสารสนเทศตลอดวงจรการใช้งาน ตั้งแต่กระบวนการจัดซื้อจัดหาไปจนถึงการทำลาย ในส่วนความปลอดภัยทางกายภาพบริษัทฯ ได้ดำเนินการย้ายระบบสารสนเทศไปศูนย์คอมพิวเตอร์ที่มีมาตรฐานทั้งกระบวนการและระบบรักษาความมั่นคงปลอดภัยในระดับสากล เพื่อป้องกันความเสียหายทางกายภาพที่อาจเกิดขึ้นได้ ทั้งจากไฟไหม้ น้ำท่วม และเหตุฉุกเฉินอื่น ๆ รวมถึงการบุกรุกเข้าสู่ระบบโดยไม่ได้รับอนุญาต,N/A,True,Discussion and Analysis,n/a,data security|cybersecurity|PCI DSS|payment card|customer data|vulnerability|breach prevention|risk management|encryption|access controls,"Qualitative description of approach to identifying and addressing data security risks, including: governance structure for cybersecurity, policies and procedures, frameworks used (PCI DSS, ISO/IEC 27001, NIST), third-party risk management, employee training, and response plans for breaches."
thai,crc,CG-MR-230a.2,Data Security,Number of data breaches,CG-MR-230a.2,58,crc_058,yes,3,Number,True,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-230a.2,Data Security,percentage that are personal data breaches,CG-MR-230a.2,58,crc_058,yes but not complete,3,Percentage (%),False,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-230a.2,Data Security,number of customers affected,CG-MR-230a.2,58,crc_058,yes,0,Number,True,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-410a.3,"Product Sourcing, Packaging & Marketing",Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,21,crc_021,yes,"บริษัทฯ ตระหนักถึงความสำคัญของการจัดการบรรจุภัณฑ์อย่างยั่งยืนเพื่อสนับสนุนการดำเนินธุรกิจที่เป็นมิตรต่อสิ่งแวดล้อม บริษัทฯ มุ่งมั่นที่จะลดปริมาณขยะจากบรรจุภัณฑ์ เพิ่มการใช้บรรจุภัณฑ์ที่สามารถนำกลับมาใช้ใหม่และรีไซเคิลได้ รวมถึงส่งเสริมทางเลือกที่เป็นนวัตกรรมเพื่อลดผลกระทบต่อสิ่งแวดล้อม บริษัทฯ ได้กำหนดเป้าหมายในการยกเลิกการใช้บรรจุภัณฑ์พลาสติกแบบใช้ครั้งเดียว และใช้บรรจุภัณฑ์ที่เป็นมิตรต่อสิ่งแวดล้อมระยะ 100 ภายในปี 2573 โดยได้ดำเนินมาตรการด้านการจัดการจัดการบรรจุภัณฑ์ ดังนี้

1.การยกเลิกการใช้บรรจุภัณฑ์พลาสติกแบบใช้ครั้งเดียว
โครงการ “Say No to Plastic Bags” มุ่งยกเลิกการใช้บรรจุภัณฑ์พลาสติกแบบใช้ครั้งเดียว โดยส่งเสริมให้ใช้วัสดุทดแทนที่เป็นมิตรกับสิ่งแวดล้อม และกำหนดนโยบายเพื่อจุดเลิกและยกเลิกการใช้ถุงพลาสติกและบรรจุภัณฑ์พลาสติกแบบใช้ครั้งเดียว

2.การเพิ่มการใช้บรรจุภัณฑ์ที่นำกลับมาใช้ซ้ำได้
โครงการ “Bring Your Own Bag” ส่งเสริมให้ลูกค้าและพนักงานใช้บรรจุภัณฑ์ที่สามารถนำกลับมาใช้ใหม่ได้ เช่น ถุงผ้า และบรรจุภัณฑ์แบบฝากลับมาใช้ซ้ำ เพื่อส่งเสริมพฤติกรรมการพกพาภาชนะไปเองล่วงหน้า

3.การเพิ่มการใช้บรรจุภัณฑ์ที่ผลิตจากวัสดุรีไซเคิลและสามารถรีไซเคิลได้
โครงการ “Bag for Life” สนับสนุนการใช้บรรจุภัณฑ์จากถุงผ้าที่ใช้ได้หลายครั้งและสามารถรีไซเคิลได้ รวมถึงบรรจุภัณฑ์ที่ผลิตจากวัสดุรีไซเคิล เพื่อลดผลกระทบด้านสิ่งแวดล้อมของบรรจุภัณฑ์

4.การร่วมบรรจุภัณฑ์เข้าสู่กระบวนการรีไซเคิลและอัพไซเคิล
ร่วมมือกับองค์กรภายนอกเพื่อพัฒนาโครงการรีไซเคิลและอัพไซเคิล ที่สามารถนำบรรจุภัณฑ์ที่ใช้แล้วมาผลิตเป็นสินค้า หรือวัสดุใหม่ ซึ่งช่วยเพิ่มประสิทธิภาพของกระบวนการรีไซเคิลและช่วยให้เกิดเศรษฐกิจหมุนเวียนที่ยั่งยืน

5.การวิจัยและพัฒนานวัตกรรมบรรจุภัณฑ์ยั่งยืน
จัดสรรทรัพยากรเพื่อสนับสนุนการวิจัยและพัฒนาบรรจุภัณฑ์ โดยมุ่งเน้นการใช้วัสดุที่ย่อยสลายได้ง่าย ปรับปรุงรูปแบบดีไซน์ของวัสดุรีไซเคิล และออกแบบบรรจุภัณฑ์ให้ใช้วัสดุน้อยลงแต่มีประสิทธิภาพในการใช้งาน",N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
thai,crc,CG-MR-000.A,Activity,Number of retail locations,CG-MR-000.A,8,crc_008,yes,1888,Number,True,Quantitative,Number,retail locations|stores|distribution centres|warehouses|outlets,N/A
thai,crc,CG-MR-000.A,Activity,Number of distribution centres,CG-MR-000.A,8,crc_008,yes,33,Number,True,Quantitative,Number,retail locations|stores|distribution centres|warehouses|outlets,N/A
thai,crc,CG-MR-000.B,Activity,Total area of retail space,CG-MR-000.B,8,crc_008,yes,3305007,Square metres (m²),True,Quantitative,Square metres (m²),retail space|floor area|distribution centre area|square metres|store size,N/A
thai,crc,CG-MR-230a.1,Data Security,Description of approach to identifying and addressing data security risks,CG-MR-230a.1,58,crc_058,no,บริษัทฯ ได้ปรับใช้แนวทางการบริหารจัดการความเสี่ยง เพื่อปกป้องและจัดการสภาพแวดล้อมของข้อมูลให้ทันกับสถานการณ์ โดยการบริหารสมดุลระหว่างการควบคุมและการใช้งานระบบ บริษัทฯ ได้จัดลำดับความสำคัญของข้อมูลที่มีความละเอียดอ่อนตามระดับความเสี่ยงให้สามารถนำไปกำหนดระดับการป้องกันและมาตรการได้อย่างเหมาะสม มาตรการความมั่นคงทางไซเบอร์อื่น ๆ ที่ถูกนำมาใช้ยังรวมถึงการจัดการช่องโหว่ของเซิร์ฟเวอร์ การตรวจจับและตอบสนองต่อภัยคุกคามและการป้องกันไวรัสบนอุปกรณ์ของผู้ใช้ปลายทาง และการเข้ารหัสข้อมูล นอกจากนี้ มาตรการรักษาความมั่นคงปลอดภัยไซเบอร์ยังควรถูกรวมเข้าเป็นส่วนหนึ่งของการจัดการทรัพยากรทางเทคโนโลยีสารสนเทศตลอดวงจรการใช้งาน ตั้งแต่กระบวนการจัดซื้อจัดหาไปจนถึงการทำลาย ในส่วนความปลอดภัยทางกายภาพบริษัทฯ ได้ดำเนินการย้ายระบบสารสนเทศไปศูนย์คอมพิวเตอร์ที่มีมาตรฐานทั้งกระบวนการและระบบรักษาความมั่นคงปลอดภัยในระดับสากล เพื่อป้องกันความเสียหายทางกายภาพที่อาจเกิดขึ้นได้ ทั้งจากไฟไหม้ น้ำท่วม และเหตุฉุกเฉินอื่น ๆ รวมถึงการบุกรุกเข้าสู่ระบบโดยไม่ได้รับอนุญาต,N/A,True,Discussion and Analysis,n/a,data security|cybersecurity|PCI DSS|payment card|customer data|vulnerability|breach prevention|risk management|encryption|access controls,"Qualitative description of approach to identifying and addressing data security risks, including: governance structure for cybersecurity, policies and procedures, frameworks used (PCI DSS, ISO/IEC 27001, NIST), third-party risk management, employee training, and response plans for breaches."
thai,crc,CG-MR-230a.2,Data Security,Number of data breaches,CG-MR-230a.2,59,crc_059,no,3,Number,True,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-230a.2,Data Security,percentage that are personal data breaches,CG-MR-230a.2,59,crc_059,no,3,Percentage (%),False,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-230a.2,Data Security,number of customers affected,CG-MR-230a.2,59,crc_059,no,0,Number,True,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,crc,CG-MR-310a.2,Labour Practices,Voluntary turnover rate for in-store and distribution centre employees,CG-MR-310a.2,48,crc_048,no,37,Percentage (%),True,Quantitative,Percentage (%),turnover rate|employee turnover|voluntary turnover|involuntary turnover|in-store employees|attrition|retention,Percentage turnover rates reported separately for: (1) voluntary turnover (employee-initiated departures); (2) involuntary turnover (employer-initiated separations). Calculated as number of departures divided by average headcount. Scope: in-store non-managerial employees.
thai,crc,CG-MR-310a.2,Labour Practices,involuntary turnover rate for in-store and distribution centre employees,CG-MR-310a.2,48,crc_048,no,39,Percentage (%),True,Quantitative,Percentage (%),turnover rate|employee turnover|voluntary turnover|involuntary turnover|in-store employees|attrition|retention,Percentage turnover rates reported separately for: (1) voluntary turnover (employee-initiated departures); (2) involuntary turnover (employer-initiated separations). Calculated as number of departures divided by average headcount. Scope: in-store non-managerial employees.
thai,crc,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for executive management,CG-MR-330a.1,31,crc_031,no,50,Percentage (%),True,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
thai,icc,CG-MR-130a.1,Energy Management in Retail & Distribution,Total energy consumed,CG-MR-130a.1,89,icc_089,yes but not complete,2844133,Gigajoules (GJ),False,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,icc,CG-MR-130a.1,Energy Management in Retail & Distribution,percentage grid electricity,CG-MR-130a.1,89,icc_089,yes but not complete,"บริษัท ฯ ใช้พลังงานไฟฟ้า ทั้งสิ้น 4,168,000",Percentage (%),False,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,icc,Labour Practices_Average hourly wage,Labour Practices,Average hourly wage,CG-MR-310a.1,65,icc_065,no,"จำนวนค่าตอบแทน                    1,014,933,146",Presentation currency,,Quantitative,Presentation currency|Percentage (%),hourly wage|minimum wage|in-store employees|retail workers|compensation|living wage|wage by region,Two values disaggregated by region: (1) average hourly wage of in-store (non-managerial) employees in presentation currency; (2) percentage of in-store employees earning at or near minimum wage. Includes part-time and full-time hourly workers. EXCLUDES managers and corporate staff.
thai,icc,CG-MR-310a.2,Labour Practices,Voluntary turnover rate for in-store and distribution centre employees,CG-MR-310a.2,53,icc_053,yes,15.68,Percentage (%),True,Quantitative,Percentage (%),turnover rate|employee turnover|voluntary turnover|involuntary turnover|in-store employees|attrition|retention,Percentage turnover rates reported separately for: (1) voluntary turnover (employee-initiated departures); (2) involuntary turnover (employer-initiated separations). Calculated as number of departures divided by average headcount. Scope: in-store non-managerial employees.
thai,icc,CG-MR-410a.3,"Product Sourcing, Packaging & Marketing",Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,47,icc_047,yes,"บริษัทฯ มุ่งมั่นส่งเสริมการสร้างความผูกพันหลังการขายและรักษาความสัมพันธ์อันดีในระยะยาวกับคู่ค้า และลูกค้าด้วย

จัดกระบวนการแลกเปลี่ยนองค์ความรู้ การจัดประชุมคู่ค้าเพื่อกำหนดแผนการดำเนินธุรกิจร่วมกัน
มุ่งมั่นพัฒนานวัตกรรมที่เป็นมิตรต่อสิ่งแวดล้อม รวมถึงเลือกใช้วัสดุที่สามารถใช้ซ้ำหรือนำกลับมาใช้ใหม่ได้",N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
thai,icc,CG-MR-130a.1,Energy Management in Retail & Distribution,Total energy consumed,CG-MR-130a.1,90,icc_090,no,2844133,Gigajoules (GJ),False,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,icc,CG-MR-130a.1,Energy Management in Retail & Distribution,percentage grid electricity,CG-MR-130a.1,90,icc_090,no,"บริษัท ฯ ใช้พลังงานไฟฟ้า ทั้งสิ้น 4,168,000",Percentage (%),False,Quantitative,Gigajoules (GJ)|Percentage (%),energy consumption|grid electricity|renewable energy|electricity|natural gas|energy intensity|energy management,"Three values: (1) total energy consumed in GJ (includes electricity, heating/cooling, fuel for owned operations); (2) percentage that is grid electricity; (3) percentage that is renewable (wind, solar, geothermal, biomass, certified RECs). Scope: all retail/distribution facilities owned or leased."
thai,icc,CG-MR-230a.2,Data Security,Number of data breaches,CG-MR-230a.2,22,icc_022,no,0,Number,True,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
thai,icc,CG-MR-310a.2,Labour Practices,Voluntary turnover rate for in-store and distribution centre employees,CG-MR-310a.2,54,icc_054,no,15.68,Percentage (%),True,Quantitative,Percentage (%),turnover rate|employee turnover|voluntary turnover|involuntary turnover|in-store employees|attrition|retention,Percentage turnover rates reported separately for: (1) voluntary turnover (employee-initiated departures); (2) involuntary turnover (employer-initiated separations). Calculated as number of departures divided by average headcount. Scope: in-store non-managerial employees.
thai,icc,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of gender for executive management,CG-MR-330a.1,53,icc_053,no,N/A,Percentage (%),False,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
